longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity,room_per_household,room_per_capita,bed_room_ratio,income_per_capita,age_binned_custom,distance_to_LA,distance_to_silicon_valey
-120.85,37.78,30.0,2.2386,87200.0,INLAND,4.7,1.8,0.2,0.0,Old,475.7868860002292,115.2068105994365
-121.26,37.96,40.0,2.5234,62800.0,INLAND,5.2,1.6,0.2,0.0,Old,511.7478038035957,94.80158738528421
-120.55,38.46,16.0,3.2031,129200.0,INLAND,8.0,3.3,0.2,0.0,New,531.1580399367364,178.14946287966333
-122.24,37.76,52.0,2.6833,240900.0,NEAR BAY,4.1,2.2,0.3,0.0,Old,547.0468153122898,44.37530580312925
-117.69,33.62,18.0,6.4598,282700.0,<1H OCEAN,7.8,2.1,0.1,0.0,New,70.17737356264674,575.8180636214133
-120.98,37.57,27.0,2.6406,129700.0,INLAND,5.5,2.1,0.2,0.0,Medium,462.0112889153452,97.43340460136845
-121.24,37.96,29.0,1.9187,57700.0,INLAND,3.9,1.1,0.2,0.0,Old,510.7930238950596,96.11824111365625
-117.81,33.74,24.0,3.3047,216900.0,<1H OCEAN,4.3,1.4,0.2,0.0,Medium,52.995054072063745,558.4844357230793
-118.25,33.97,39.0,1.1635,108700.0,<1H OCEAN,3.8,0.9,0.3,0.0,Old,9.136389243148086,512.33045533974
-122.45,37.7,16.0,5.1788,267000.0,NEAR OCEAN,5.2,1.5,0.2,0.0,New,554.9396069778867,49.05220212625698
-118.1,34.18,47.0,5.894,300900.0,INLAND,6.0,2.4,0.2,0.0,Old,19.40945903708462,504.5496896649395
-116.93,32.79,23.0,3.0927,140600.0,<1H OCEAN,4.8,1.9,0.2,0.0,Medium,185.8094726726297,691.6970759247984
-121.94,37.27,39.0,3.9265,236900.0,<1H OCEAN,5.9,1.9,0.2,0.0,Old,489.2818596785913,16.688368159171628
-122.11,37.4,15.0,4.6591,175000.0,NEAR BAY,3.4,1.8,0.2,0.0,New,510.130084137864,4.851490532835873
-118.16,33.78,39.0,2.3317,222500.0,NEAR OCEAN,4.0,1.6,0.3,0.0,Old,31.169010906155776,533.7328416525198
-117.0,32.74,17.0,1.8856,118800.0,<1H OCEAN,4.6,1.7,0.3,0.0,New,185.92373338600729,691.6197216183568
-117.66,34.06,39.0,1.608,91800.0,INLAND,4.2,0.9,0.2,0.0,Old,53.89639605336738,542.6517880621863
-118.34,34.18,46.0,2.8125,229900.0,<1H OCEAN,4.7,2.0,0.2,0.0,Old,16.73015384256276,489.41611405492574
-121.2,38.7,28.0,4.3214,131700.0,INLAND,6.4,2.2,0.2,0.0,Medium,579.881695598925,163.9783115687068
-118.02,33.82,21.0,3.7885,204500.0,<1H OCEAN,4.8,1.7,0.2,0.0,Medium,33.031923148504816,538.8786338859323
-117.91,34.13,34.0,2.2132,138500.0,<1H OCEAN,4.9,1.5,0.2,0.0,Old,31.98215776628251,520.7775523870931
-122.19,37.75,19.0,1.3194,81400.0,NEAR BAY,4.2,1.5,0.3,0.0,Medium,543.2609604635804,41.9015076412781
-117.81,33.75,25.0,3.7031,227800.0,<1H OCEAN,5.2,2.0,0.2,0.0,Medium,52.27521861837383,557.6653108292578
-122.53,37.86,38.0,3.75,478600.0,NEAR BAY,5.8,1.9,0.2,0.0,Old,572.598993160455,67.00799223266874
-117.85,33.77,23.0,4.0398,233100.0,<1H OCEAN,5.2,1.7,0.2,0.0,Medium,48.01527312311029,553.5287409590329
-118.12,33.94,33.0,2.7317,264700.0,<1H OCEAN,4.4,2.1,0.2,0.0,Old,16.89677568992554,522.7868626083583
-118.31,34.16,37.0,3.9464,315000.0,<1H OCEAN,4.9,2.5,0.2,0.0,Old,13.431632623967555,492.9186637127702
-118.25,33.95,25.0,1.1384,100000.0,<1H OCEAN,3.5,1.0,0.3,0.0,Medium,11.3512007378596,514.002343921441
-119.02,35.39,30.0,1.3527,60000.0,INLAND,2.2,1.3,0.3,0.0,Old,164.56289550131433,351.2451615332556
-121.37,38.67,36.0,2.2723,78800.0,INLAND,5.1,1.8,0.2,0.0,Old,584.1089381492433,154.62084104382808
-120.46,38.15,16.0,2.3816,116000.0,INLAND,6.1,2.8,0.2,0.0,New,496.52052654245824,164.23233575528752
-118.04,34.06,31.0,2.1383,153400.0,<1H OCEAN,3.3,0.7,0.3,0.0,Old,18.826289175069178,517.9971962053661
-118.11,33.95,34.0,6.4319,452300.0,<1H OCEAN,6.5,2.5,0.1,0.0,Old,16.76529336521524,522.5793350767611
-117.84,33.81,26.0,4.0324,244900.0,<1H OCEAN,5.6,2.1,0.2,0.0,Medium,45.98852034649002,550.8843767939886
-120.45,34.94,24.0,2.4091,115500.0,<1H OCEAN,4.1,1.4,0.3,0.0,Medium,225.2931446163974,307.67986637798333
-121.8,37.32,20.0,5.6817,224200.0,<1H OCEAN,4.9,1.1,0.2,0.0,Medium,484.77376797492786,24.012383897304332
-120.75,37.69,24.0,3.8214,116100.0,INLAND,5.7,2.0,0.2,0.0,Medium,462.71880456102474,120.33371298484903
-117.72,34.06,32.0,1.9643,113200.0,INLAND,3.9,1.3,0.3,0.0,Old,48.35777137179082,538.6883365287754
-118.37,34.03,37.0,3.0694,122200.0,<1H OCEAN,4.2,1.3,0.2,0.0,Old,11.919711802320576,500.03555014252976
-118.03,33.94,34.0,3.4792,169000.0,<1H OCEAN,4.6,1.9,0.2,0.0,Old,23.338737062503498,528.3720111602636
-117.13,32.91,16.0,4.0,154700.0,<1H OCEAN,4.6,1.7,0.2,0.0,New,163.59256410812813,669.3807254986235
-119.28,34.42,23.0,4.8105,313000.0,NEAR OCEAN,6.2,2.2,0.2,0.0,Medium,103.8239886895441,413.8150111077763
-118.5,34.2,18.0,4.1304,229100.0,<1H OCEAN,4.7,2.1,0.2,0.0,New,28.771231394455384,477.93631076211324
-117.35,33.2,23.0,2.5754,169700.0,NEAR OCEAN,5.3,1.8,0.2,0.0,Medium,125.7400732570005,631.6290235125281
-117.14,33.94,5.0,6.3223,223200.0,INLAND,8.6,2.5,0.1,0.0,New,102.72590326710723,586.8319369140085
-117.07,33.03,14.0,5.09,268500.0,<1H OCEAN,6.7,3.3,0.2,0.0,New,157.2796565240089,663.0740726059241
-122.07,37.4,16.0,3.7359,262500.0,NEAR BAY,4.6,2.3,0.2,0.0,New,507.657788202661,1.7747748185058025
-122.44,37.75,52.0,4.0,375000.0,NEAR BAY,5.3,2.7,0.2,0.0,Old,558.3036207344195,52.541248282860685
-117.34,33.94,13.0,5.5563,214500.0,INLAND,6.7,2.3,0.2,0.0,New,84.41412643327467,573.2293877273033
-118.37,33.83,35.0,4.7308,353400.0,<1H OCEAN,5.7,2.0,0.2,0.0,Old,27.272605305002266,517.0342013614238
-116.88,34.24,13.0,4.6394,226500.0,INLAND,19.0,7.2,0.2,0.0,New,127.48153401594543,583.7108050680088
-117.17,32.72,44.0,1.5909,262500.0,NEAR OCEAN,2.7,1.1,0.4,0.0,Old,178.35649044256297,683.1060848453228
-118.22,33.96,42.0,2.8,161800.0,<1H OCEAN,4.8,1.1,0.2,0.0,Old,10.45877355079631,514.9923777493603
-115.54,32.79,30.0,1.6607,56100.0,INLAND,4.0,1.0,0.3,0.0,Old,287.7879973900265,782.8073620843018
-122.07,38.24,15.0,3.5464,129800.0,INLAND,5.1,1.8,0.2,0.0,New,578.2398465685459,94.627899987552
-121.01,37.69,20.0,2.48,135600.0,INLAND,4.6,2.1,0.2,0.0,Medium,474.63506267724654,98.47689535526754
-118.32,34.0,50.0,1.95,112600.0,<1H OCEAN,4.8,1.4,0.2,0.0,Old,9.120500059767942,505.5735359972859
-117.92,33.62,37.0,5.2416,471300.0,<1H OCEAN,5.3,2.4,0.2,0.0,Old,56.53238664759242,561.6804509423345
-117.26,33.26,9.0,4.3429,173900.0,<1H OCEAN,6.2,1.8,0.2,0.0,New,126.67184680431366,632.2569907777915
-118.29,33.74,30.0,2.0329,225800.0,NEAR OCEAN,3.9,1.6,0.3,0.0,Old,34.893192981678865,529.4537812130012
-118.09,34.0,35.0,4.1458,162500.0,<1H OCEAN,4.7,1.2,0.2,0.0,Old,15.330677134066978,519.7191184822879
-116.9,34.52,20.0,1.4,77700.0,INLAND,5.9,2.1,0.2,0.0,Medium,134.16002188368014,563.5265182846003
-122.52,37.96,35.0,5.2818,331000.0,NEAR BAY,5.7,2.5,0.2,0.0,Old,580.0695598469389,75.5137492545245
-117.06,33.01,24.0,3.5192,159100.0,<1H OCEAN,5.9,3.6,0.2,0.0,Medium,159.53327920572892,665.3509227695843
-118.2,33.79,47.0,2.9514,185200.0,NEAR OCEAN,3.9,1.3,0.3,0.0,Old,29.362863572496188,530.4941135895212
-121.65,36.77,15.0,4.7969,227500.0,<1H OCEAN,6.6,1.9,0.2,0.0,New,431.96282400499706,77.51923890705113
-122.19,37.76,49.0,1.7056,91400.0,NEAR BAY,5.1,1.7,0.2,0.0,Old,544.0844640125176,42.96814134872974
-118.2,34.05,41.0,2.625,150000.0,<1H OCEAN,3.1,0.7,0.3,0.0,Old,4.042169022081136,508.7747774097244
-120.75,37.44,27.0,3.6182,123200.0,INLAND,6.6,1.8,0.2,0.0,Medium,438.9143680551186,115.89474724671201
-117.31,34.08,37.0,1.9926,81500.0,INLAND,4.1,1.6,0.2,0.0,Old,86.24764619481746,564.7712458742587
-122.34,40.51,16.0,1.9946,119200.0,INLAND,4.9,1.9,0.2,0.0,New,803.2635064445736,347.5063338446284
-121.88,38.02,46.0,2.5737,87000.0,INLAND,5.5,1.7,0.2,0.0,Old,548.7316190181353,71.92555444338082
-122.19,37.78,52.0,3.22,156500.0,NEAR BAY,6.0,2.2,0.2,0.0,Old,545.7345120667287,45.10768035090684
-117.14,32.72,34.0,2.1199,160400.0,NEAR OCEAN,3.3,1.3,0.3,0.0,Old,179.93463823943824,684.8924588482427
-117.98,33.76,23.0,2.1375,150000.0,<1H OCEAN,3.3,0.8,0.3,0.0,Medium,40.56201530489002,546.3179773619835
-121.02,37.48,26.0,4.1346,187500.0,INLAND,5.6,1.9,0.3,0.0,Medium,455.66387646322875,92.39402418198311
-122.01,37.97,32.0,3.6449,211500.0,NEAR BAY,5.9,2.3,0.2,0.0,Old,551.4820658697474,64.7875530681578
-117.87,33.78,19.0,4.7208,173500.0,<1H OCEAN,4.7,2.1,0.2,0.0,Medium,45.88956811102324,551.4615354111991
-120.23,39.56,14.0,2.46,93000.0,INLAND,6.2,2.4,0.2,0.0,New,636.3544301952462,289.1032859127459
-122.29,37.53,41.0,5.012,368200.0,NEAR OCEAN,3.9,2.0,0.2,0.0,Old,531.5833303449242,25.947340919812717
-119.74,36.73,42.0,2.0536,50000.0,INLAND,4.7,1.3,0.2,0.0,Old,326.706779171531,218.65235756141013
-121.88,37.44,17.0,5.2722,186900.0,<1H OCEAN,5.5,1.6,0.2,0.0,New,499.3826655827546,16.759069702888503
-121.55,39.51,48.0,0.8024,58300.0,INLAND,5.1,2.1,0.2,0.0,Old,673.6188158054657,239.735705715124
-121.8,37.35,17.0,5.1017,240700.0,<1H OCEAN,5.9,1.4,0.2,0.0,New,487.22780203466414,23.185932821332734
-122.43,37.75,52.0,3.775,325900.0,NEAR BAY,4.4,2.2,0.2,0.0,Old,557.6921998624337,51.97747457780379
-117.18,34.54,5.0,3.8194,98500.0,INLAND,5.9,1.8,0.2,0.0,New,111.88165341502878,541.5361027256447
-121.93,37.27,30.0,5.1104,278100.0,<1H OCEAN,5.3,2.1,0.2,0.0,Old,488.6634757995592,17.255310170446727
-117.91,33.94,15.0,6.3433,350500.0,<1H OCEAN,7.4,2.5,0.1,0.0,New,33.24741309611544,535.9207831821009
-122.55,38.81,7.0,3.8831,132100.0,INLAND,8.6,3.5,0.2,0.0,New,653.911878042767,163.69726987087083
-117.32,34.24,29.0,1.9265,103300.0,INLAND,11.4,4.0,0.2,0.0,Old,87.69913594252812,552.3805138056448
-121.96,37.51,22.0,4.4107,223500.0,<1H OCEAN,5.4,1.8,0.2,0.0,Medium,509.89140255088853,16.102081645122794
-116.98,32.79,32.0,3.8667,189700.0,<1H OCEAN,6.3,2.3,0.2,0.0,Old,182.78548668593263,688.6286071088758
-121.91,36.99,23.0,4.8693,322300.0,NEAR OCEAN,6.4,2.6,0.2,0.0,Medium,465.5763304078523,46.01800326003149
-121.33,38.0,14.0,3.1369,119600.0,INLAND,5.0,2.2,0.2,0.0,New,518.8287385407042,93.47874563495438
-117.89,33.92,14.0,2.3935,125000.0,<1H OCEAN,4.8,2.6,0.2,0.0,New,35.82079485088388,538.8036201419824
-119.81,34.44,14.0,3.2115,206300.0,NEAR OCEAN,3.4,1.5,0.3,0.0,New,150.5578708910438,384.82227114536425
-119.16,34.15,23.0,3.9485,196600.0,NEAR OCEAN,5.2,1.4,0.2,0.0,Medium,85.24456358801747,444.5601260618932
-118.28,33.78,37.0,3.2115,160100.0,<1H OCEAN,4.1,1.1,0.3,0.0,Old,30.378697659726097,526.6053999597216
-117.2,34.48,7.0,3.205,101900.0,INLAND,5.6,1.8,0.2,0.0,New,107.19548760013537,544.1229319468762
-118.17,33.83,45.0,4.1023,217300.0,NEAR OCEAN,6.0,2.3,0.2,0.0,Old,25.571150364797422,528.9127577577583
-117.2,33.07,5.0,5.9289,411300.0,NEAR OCEAN,6.7,2.3,0.2,0.0,New,145.8077088342939,651.6989640042362
-118.58,34.21,27.0,4.7125,250900.0,<1H OCEAN,6.4,2.1,0.2,0.0,Medium,35.61880843827111,472.2633753473573
-119.4,36.04,39.0,1.8894,112500.0,INLAND,5.2,1.6,0.2,0.0,Old,244.45861294568567,280.57852205448955
-118.08,33.97,35.0,4.6333,161200.0,<1H OCEAN,5.7,1.4,0.2,0.0,Old,17.657638826379955,522.7977980393625
-120.76,37.58,35.0,3.6181,178600.0,INLAND,5.5,1.8,0.2,0.0,Old,452.6423811888627,116.72770863818371
-117.33,34.09,29.0,2.9292,84500.0,INLAND,4.5,1.2,0.2,0.0,Old,84.44545959748167,562.6565348784511
-119.79,36.84,22.0,1.7926,51700.0,INLAND,3.9,1.0,0.2,0.0,Medium,339.6574430847489,210.4867999958102
-117.69,34.06,25.0,2.5536,144000.0,INLAND,4.5,1.4,0.2,0.0,Medium,51.12706271436318,540.6668924583068
-117.79,34.11,18.0,4.4722,215600.0,INLAND,5.5,2.0,0.2,0.0,New,42.363037742245574,530.1931367140987
-117.99,33.76,17.0,1.9439,177700.0,<1H OCEAN,3.6,1.7,0.3,0.0,New,40.01275319877348,545.7058134669652
-117.9,33.98,20.0,3.253,186700.0,<1H OCEAN,4.6,1.4,0.2,0.0,Medium,32.74121348742858,533.3370431000473
-122.08,37.64,36.0,3.8,172000.0,NEAR BAY,5.4,1.7,0.2,0.0,Old,527.6991453707174,28.09480179695285
-118.07,33.86,28.0,3.425,189700.0,<1H OCEAN,5.4,1.3,0.2,0.0,Medium,26.68863748707328,532.48848903359
-118.32,33.9,36.0,4.0473,212100.0,<1H OCEAN,5.2,1.8,0.2,0.0,Old,18.295583068163516,514.007323919926
-116.88,33.02,16.0,5.2596,171500.0,<1H OCEAN,6.1,1.8,0.2,0.0,New,170.73349005290004,675.8355339575699
-118.31,34.07,28.0,2.2364,305600.0,<1H OCEAN,2.6,0.9,0.4,0.0,Medium,6.431302083751952,500.34349974492886
-121.43,38.57,46.0,3.5893,142000.0,INLAND,5.3,2.6,0.2,0.0,Old,577.135797870123,142.3601087388372
-122.2,39.15,33.0,3.125,108000.0,INLAND,7.2,2.5,0.2,0.0,Old,667.1521529567063,196.03724398324772
-118.38,33.85,31.0,5.5843,384600.0,<1H OCEAN,5.2,2.1,0.2,0.0,Old,25.724905570373163,514.7304127259159
-117.13,32.72,52.0,2.7083,199100.0,NEAR OCEAN,5.0,2.1,0.2,0.0,Old,180.46721350490736,685.4893043009192
-121.85,37.26,16.0,6.4339,289200.0,<1H OCEAN,6.7,1.9,0.1,0.0,New,482.94460104734304,23.205055533501568
-120.01,39.26,26.0,2.6023,139300.0,INLAND,14.0,6.3,0.2,0.0,Medium,599.0679610919268,274.3167475099419
-117.88,33.75,50.0,4.5125,195400.0,<1H OCEAN,5.7,1.8,0.2,0.0,Old,47.48889434699934,553.3080214620535
-121.28,37.94,40.0,1.8814,57700.0,INLAND,4.4,1.2,0.2,0.0,Old,510.8503786422536,92.0123624170851
-118.55,34.26,21.0,8.203,445400.0,<1H OCEAN,7.6,2.7,0.1,0.0,Medium,36.4571703167689,469.89609947664917
-117.09,32.67,37.0,2.0972,117000.0,NEAR OCEAN,3.8,1.2,0.3,0.0,Old,187.1612752537521,692.1534505654863
-122.32,37.97,33.0,4.5,156600.0,NEAR BAY,5.5,1.8,0.2,0.0,Old,569.0923706474056,68.67363268256912
-118.1,34.71,16.0,2.415,137500.0,INLAND,4.9,2.6,0.2,0.0,New,74.15644354901598,464.0623479940757
-122.46,37.71,47.0,4.0,231600.0,NEAR OCEAN,5.4,1.4,0.2,0.0,Old,556.3495178492136,50.46048687693705
-116.57,33.94,29.0,1.1917,50000.0,INLAND,5.1,2.5,0.3,0.0,Old,155.1297385962278,626.8451830910749
-121.87,37.27,18.0,5.0292,269400.0,<1H OCEAN,6.4,2.0,0.2,0.0,New,484.97206844759256,21.123450572487716
-120.8,37.53,29.0,2.1932,90600.0,INLAND,5.2,1.6,0.2,0.0,Old,449.7353067404437,112.37374104416881
-119.07,35.35,24.0,2.4123,86200.0,INLAND,4.7,3.2,0.2,0.0,Medium,162.66036233315856,350.6741782336789
-120.48,34.65,26.0,4.4628,134400.0,NEAR OCEAN,6.1,1.9,0.2,0.0,Medium,216.16269971077503,335.37325930331593
-122.07,37.91,33.0,3.6833,292500.0,NEAR BAY,6.1,2.4,0.2,0.0,Old,549.7074223762764,58.00268330493202
-117.11,32.8,17.0,3.2197,67500.0,NEAR OCEAN,6.5,1.4,0.2,0.0,New,174.36844298285735,679.8804176799422
-121.71,36.78,19.0,5.9175,240200.0,<1H OCEAN,7.1,2.5,0.1,0.0,Medium,436.634159464531,74.16249413181262
-121.87,37.39,16.0,3.7153,229800.0,<1H OCEAN,3.2,1.2,0.3,0.0,New,494.68984985920235,16.60665264211143
-122.48,37.69,43.0,4.2421,257500.0,NEAR OCEAN,5.8,1.9,0.2,0.0,Old,556.0061670927181,50.214507975288114
-117.69,33.63,23.0,4.9079,273800.0,<1H OCEAN,5.7,1.8,0.2,0.0,Medium,69.42222182859743,574.997119960528
-118.2,33.81,43.0,4.95,194000.0,NEAR OCEAN,5.7,2.0,0.2,0.0,Old,27.16724119681959,528.7993136790374
-121.79,38.67,30.0,4.7222,167200.0,INLAND,6.4,2.7,0.2,0.0,Old,603.0931020676733,144.2778604145265
-124.14,41.95,21.0,2.275,122400.0,NEAR OCEAN,5.5,2.2,0.2,0.0,Medium,1017.5394054861791,537.1095825502081
-117.3,34.15,40.0,2.06,85500.0,INLAND,5.3,1.9,0.2,0.0,Old,87.7529095264302,560.3107532854252
-118.24,33.91,37.0,1.7158,94300.0,<1H OCEAN,4.3,1.1,0.2,0.0,Old,15.776819862051504,517.9618095802904
-117.08,32.74,26.0,1.8103,124700.0,NEAR OCEAN,4.1,1.1,0.3,0.0,Medium,181.38609333755454,686.7823312527132
-122.66,38.48,16.0,4.2051,190300.0,<1H OCEAN,5.2,1.8,0.2,0.0,New,631.393569279215,132.32443849837696
-119.08,35.36,12.0,4.5791,123400.0,INLAND,5.9,2.2,0.2,0.0,New,164.0668033832464,349.2603424487161
-121.08,38.85,10.0,6.0,220100.0,INLAND,6.4,2.4,0.2,0.0,New,589.9129523847411,183.57332992469523
-119.7,36.83,23.0,2.5904,71400.0,INLAND,4.7,1.9,0.2,0.0,Medium,335.3473499204079,218.48176243016582
-122.27,37.89,52.0,5.3989,335600.0,NEAR BAY,7.3,2.7,0.1,0.0,Old,559.5310704820549,58.84143961658555
-118.15,33.77,27.0,3.5528,271100.0,NEAR OCEAN,4.1,2.2,0.3,0.0,Medium,32.47915251358714,535.1778853176224
-117.99,33.88,42.0,3.9559,161100.0,<1H OCEAN,4.7,1.5,0.2,0.0,Old,30.242581581748855,535.782037044203
-117.27,34.14,36.0,4.1,96400.0,INLAND,6.5,2.2,0.2,0.0,Old,90.37954768991072,563.1233540358182
-121.42,38.22,35.0,2.0284,96300.0,INLAND,5.3,1.7,0.2,0.0,Old,543.6075656241889,108.11937470377039
-117.29,33.2,16.0,2.4754,157300.0,NEAR OCEAN,5.3,1.5,0.2,0.0,New,129.47906328403502,635.3360301036688
-121.45,37.72,2.0,5.75,240200.0,INLAND,10.2,2.9,0.1,0.0,New,499.3557513377709,65.14117358130295
-122.12,37.67,33.0,3.9395,184700.0,NEAR BAY,4.9,1.9,0.2,0.0,Old,532.5368604774429,31.83696527761421
-117.7,33.62,16.0,3.7361,197200.0,<1H OCEAN,5.0,2.0,0.2,0.0,New,69.50426874735928,575.1948986715472
-121.37,36.89,21.0,4.025,293800.0,INLAND,5.5,1.4,0.2,0.0,Medium,423.7886900782978,82.33852362204344
-116.97,33.75,22.0,1.3039,77500.0,INLAND,4.5,1.9,0.3,0.0,Medium,122.48170682558599,612.6584056277037
-120.05,36.97,20.0,1.8444,47100.0,INLAND,5.1,2.1,0.2,0.0,Medium,362.81736935286574,184.190511961413
-118.24,34.08,52.0,4.9844,187500.0,<1H OCEAN,4.5,1.3,0.2,0.1,Old,3.102533991895953,503.82941868866243
-118.29,33.84,33.0,3.5,183000.0,<1H OCEAN,4.5,1.1,0.2,0.0,Old,23.9235108002214,520.8906229493564
-120.62,37.37,8.0,3.968,102100.0,INLAND,6.0,1.7,0.2,0.0,New,426.2848273687783,127.33040724803317
-121.11,37.47,12.0,3.5795,145600.0,INLAND,6.9,2.5,0.2,0.0,New,459.286749023866,84.36065461251097
-121.17,37.97,28.0,3.6389,130400.0,INLAND,6.0,1.8,0.2,0.0,Medium,508.42721996917675,101.53334656452336
-122.2,37.78,50.0,2.5401,129100.0,NEAR BAY,4.9,1.7,0.2,0.0,Old,546.3233457783891,45.3448668344562
-117.79,33.68,9.0,5.7858,265900.0,<1H OCEAN,5.5,1.8,0.2,0.0,New,58.87918656007743,564.6601398494963
-118.27,34.01,42.0,1.4524,126800.0,<1H OCEAN,3.5,0.8,0.3,0.0,Old,5.273567301118906,507.77665910829325
-122.62,38.25,24.0,4.6534,196500.0,<1H OCEAN,6.6,2.0,0.1,0.0,Medium,609.8036886539476,107.78366757920628
-121.95,37.29,30.0,3.4505,260000.0,<1H OCEAN,4.5,2.0,0.2,0.0,Old,491.4915518719738,14.416656791693411
-122.45,37.78,45.0,3.1576,333300.0,NEAR BAY,4.0,2.1,0.3,0.0,Old,561.314361041571,55.67410585357349
-116.5,33.69,20.0,2.25,248100.0,INLAND,6.5,3.7,0.2,0.0,Medium,166.25873727609329,649.621628142108
-117.25,34.16,35.0,3.9018,91500.0,INLAND,5.7,1.7,0.2,0.0,Old,92.46452254581727,563.0594565024838
-118.47,34.04,32.0,4.516,350000.0,<1H OCEAN,4.1,2.2,0.3,0.0,Old,20.939147441633004,493.1994760368702
-121.93,37.73,23.0,6.2048,275000.0,<1H OCEAN,7.3,2.5,0.1,0.0,Medium,526.4886498745313,39.64757072542481
-121.41,38.57,16.0,3.2443,190700.0,INLAND,4.6,2.9,0.3,0.0,New,576.2487016423325,143.0496891177488
-122.42,37.74,52.0,2.3087,258600.0,NEAR BAY,4.0,1.4,0.3,0.0,Old,556.2813083568029,50.56038237983637
-117.06,33.03,23.0,7.0913,265400.0,<1H OCEAN,6.0,3.0,0.2,0.0,Medium,157.92477024356836,663.6970330303643
-122.27,37.84,52.0,2.6,132600.0,NEAR BAY,5.3,2.2,0.2,0.0,Old,555.3969826781068,53.61261414749693
-122.12,37.7,41.0,2.679,144900.0,NEAR BAY,4.7,1.9,0.2,0.0,Old,535.0063921099888,35.12074682041462
-118.43,34.25,35.0,2.9205,143100.0,<1H OCEAN,4.7,0.9,0.2,0.0,Old,27.867264121404553,478.09193418862924
-122.13,37.43,40.0,5.2114,438400.0,NEAR BAY,5.3,2.3,0.2,0.0,Old,513.7482545359942,7.965414258144364
-117.99,33.68,13.0,4.7245,273600.0,<1H OCEAN,4.5,2.0,0.2,0.0,New,47.49169369355958,552.4005028250747
-119.7,36.81,32.0,2.7159,68000.0,INLAND,5.3,1.7,0.2,0.0,Old,333.3154052686811,219.14681912534263
-116.67,32.97,16.0,5.359,193800.0,<1H OCEAN,8.1,2.9,0.2,0.0,New,189.16629112519087,693.3006285807442
-120.19,36.61,29.0,2.293,57200.0,INLAND,4.6,1.1,0.2,0.0,Old,334.4099212512334,187.28632912884393
-119.79,36.79,33.0,1.9386,67500.0,INLAND,4.4,1.9,0.2,0.0,Old,334.6312019345175,212.21762035740684
-116.85,34.26,18.0,2.4308,90600.0,INLAND,9.6,3.4,0.2,0.0,New,130.57020658519968,584.5183332288432
-118.11,33.88,19.0,4.0911,239700.0,<1H OCEAN,4.8,1.8,0.2,0.0,Medium,22.749216597884885,528.3746313085401
-118.35,33.91,26.0,3.87,264500.0,<1H OCEAN,4.2,1.6,0.2,0.0,Medium,18.581604115003916,511.3733047535411
-118.11,33.94,36.0,5.1587,296600.0,<1H OCEAN,6.0,2.1,0.2,0.0,Old,17.53487873401262,523.404122303974
-117.23,33.78,23.0,1.9767,81500.0,INLAND,5.7,1.3,0.2,0.0,Medium,98.48415890079731,592.8314255655232
-121.29,38.03,16.0,2.2672,91100.0,INLAND,5.3,2.7,0.2,0.0,New,519.7031389951003,98.31274152266666
-118.38,34.22,20.0,2.375,177700.0,<1H OCEAN,3.7,1.4,0.3,0.0,Medium,22.4611645174776,483.65320565307843
-119.57,37.02,16.0,3.332,111800.0,INLAND,5.8,2.0,0.2,0.0,New,350.54756850229745,224.55200370397665
-117.69,33.55,3.0,6.0743,274300.0,<1H OCEAN,6.6,2.3,0.2,0.0,New,75.70786982808909,581.5913408292818
-118.15,34.12,52.0,3.4018,204500.0,<1H OCEAN,5.1,2.1,0.2,0.0,Old,11.460495341251082,506.19290555100486
-121.28,38.76,47.0,2.1366,101900.0,INLAND,5.0,2.3,0.2,0.0,Old,589.0430724035125,166.9202238249334
-123.1,38.97,36.0,2.5761,94900.0,<1H OCEAN,4.8,1.7,0.2,0.0,Old,697.6433958027222,197.98324112465656
-117.16,33.76,11.0,2.625,155400.0,INLAND,5.9,2.0,0.2,0.0,New,105.33691605022811,599.0511301648273
-118.38,34.03,43.0,2.6402,185700.0,<1H OCEAN,3.7,1.3,0.3,0.0,Old,12.824613169587952,499.4326791085324
-121.34,38.61,11.0,2.0926,166100.0,INLAND,4.1,2.4,0.2,0.0,New,577.0290441401891,149.61223311891928
-120.85,37.08,3.0,4.1779,147800.0,INLAND,7.5,2.2,0.2,0.0,New,410.66208212303104,112.45400205553803
-117.15,32.71,52.0,1.3125,87500.0,NEAR OCEAN,2.3,0.7,0.5,0.0,Old,180.3230010021584,685.1528812455978
-121.27,38.65,33.0,5.2949,173300.0,INLAND,7.2,2.4,0.1,0.0,Old,577.9139252297539,156.26454741631696
-121.7,36.67,37.0,3.3456,252600.0,<1H OCEAN,4.5,1.4,0.2,0.0,Old,427.757693746665,85.74528626457935
-121.62,39.16,16.0,2.4556,97100.0,INLAND,4.5,1.6,0.2,0.0,New,642.1506629525535,200.43960565604823
-117.81,33.88,19.0,9.2327,461300.0,<1H OCEAN,8.1,2.5,0.1,0.0,Medium,44.40151835313153,547.1093673286315
-119.02,35.33,26.0,2.1553,84700.0,INLAND,4.5,1.8,0.2,0.0,Medium,158.59724888363917,355.56206791865037
-119.79,36.74,35.0,1.0513,39600.0,INLAND,3.0,0.7,0.3,0.0,Old,329.62174955312673,214.0782399621619
-118.12,33.86,44.0,4.3194,199500.0,<1H OCEAN,5.8,2.1,0.2,0.0,Old,24.191702620803877,529.4295392090189
